cbsa,cbsa_name,xmin,ymin,xmax,ymax,under_40_index_perc,total_index_perc
13700,"Big Spring, TX (Micro)",NA,NA,NA,NA,0.10125623304254093,0.09143086434824431
23240,"Fredericksburg, TX (Micro)",NA,NA,NA,NA,0.1089647917209808,0.09735720891819116
43660,"Snyder, TX (Micro)",NA,NA,NA,NA,0.0950358869983578,0.08535081575960399
45020,"Sweetwater, TX (Micro)",NA,NA,NA,NA,0.09666897021310701,0.08778480068551937
36260,"Ogden-Clearfield, UT (Metro)",NA,NA,NA,NA,0.09267866065024356,0.08212313608806301
39340,"Provo-Orem, UT (Metro)",NA,NA,NA,NA,0.09286163304070562,0.08198854733237439
25720,"Heber, UT (Micro)",NA,NA,NA,NA,0.11077166965307753,0.09773916802524718
41100,"St. George, UT (Metro)",NA,NA,NA,NA,0.10236431978092862,0.09408624281410936
44920,"Summit Park, UT (Micro)",NA,NA,NA,NA,0.11993208197098182,0.0997163596047841
41620,"Salt Lake City, UT (Metro)",NA,NA,NA,NA,0.091151928630957,0.07962287385926724
46860,"Vernal, UT (Micro)",NA,NA,NA,NA,0.09630632358518709,0.08795032011863112
39220,"Price, UT (Micro)",NA,NA,NA,NA,0.08937706206041904,0.08172647579626226
16260,"Cedar City, UT (Micro)",NA,NA,NA,NA,0.09739810234509905,0.08751297788689273
40860,"Rutland, VT (Micro)",NA,NA,NA,NA,0.10427029011660417,0.09112190603014368
12740,"Barre, VT (Micro)",NA,NA,NA,NA,0.09834411530218977,0.08161592209046528
13540,"Bennington, VT (Micro)",NA,NA,NA,NA,0.09804341195996343,0.08760525757006339
15540,"Burlington-South Burlington, VT (Metro)",NA,NA,NA,NA,0.09828921613269669,0.08235093698845784
13980,"Blacksburg-Christiansburg-Radford, VA (Metro)",NA,NA,NA,NA,0.09333851624532229,0.08115005473021389
40220,"Roanoke, VA (Metro)",NA,NA,NA,NA,0.09624829001629073,0.08459738305792576
49020,"Winchester, VA-WV (Metro)",NA,NA,NA,NA,0.09703446689145215,0.08418213187231928
16820,"Charlottesville, VA (Metro)",NA,NA,NA,NA,0.10196708769963526,0.08554118174081757
19260,"Danville, VA (Micro)",NA,NA,NA,NA,0.09202680427738277,0.08394513198070286
25500,"Harrisonburg, VA (Metro)",NA,NA,NA,NA,0.09586666439486498,0.08490919220898603
31340,"Lynchburg, VA (Metro)",NA,NA,NA,NA,0.096598070691189,0.08548180787096353
40060,"Richmond, VA (Metro)",NA,NA,NA,NA,0.09886928919390195,0.08158385633544547
32300,"Martinsville, VA (Micro)",NA,NA,NA,NA,0.08833478368677947,0.08203752342875707
44420,"Staunton-Waynesboro, VA (Metro)",NA,NA,NA,NA,0.09779249195550932,0.08669562880848984
13720,"Big Stone Gap, VA (Micro)",NA,NA,NA,NA,0.08603948713337635,0.08018115210662595
14140,"Bluefield, WV-VA (Micro)",NA,NA,NA,NA,0.09266770740809736,0.08593563072548599
36500,"Olympia-Tumwater, WA (Metro)",NA,NA,NA,NA,0.09637693525422879,0.0765831499770328
47460,"Walla Walla, WA (Metro)",NA,NA,NA,NA,0.0918527180723384,0.07883569733307585
13380,"Bellingham, WA (Metro)",NA,NA,NA,NA,0.09826261068274306,0.08666969009812318
39420,"Pullman, WA (Micro)",NA,NA,NA,NA,0.08875589172960685,0.07273318823248537
49420,"Yakima, WA (Metro)",NA,NA,NA,NA,0.07624859709132939,0.07049842501249534
42660,"Seattle-Tacoma-Bellevue, WA (Metro)",NA,NA,NA,NA,0.1035257065815115,0.08137897083089043
31020,"Longview, WA (Metro)",NA,NA,NA,NA,0.09795966542286186,0.08496648399982686
14740,"Bremerton-Silverdale, WA (Metro)",NA,NA,NA,NA,0.10500694143730188,0.08800569154741522
21260,"Ellensburg, WA (Micro)",NA,NA,NA,NA,0.1015376779124359,0.08634078264500732
16500,"Centralia, WA (Micro)",NA,NA,NA,NA,0.09605230041793615,0.08334160252414305
43220,"Shelton, WA (Micro)",NA,NA,NA,NA,0.09665846402239993,0.08270863387289935
48300,"Wenatchee, WA (Metro)",NA,NA,NA,NA,0.08723210379770156,0.07873756460596178
34180,"Moses Lake, WA (Micro)",NA,NA,NA,NA,0.0794386354773098,0.07027113773107721
10140,"Aberdeen, WA (Micro)",NA,NA,NA,NA,0.09904120227036071,0.08460115987385336
36020,"Oak Harbor, WA (Micro)",NA,NA,NA,NA,0.10399510364869757,0.08897731700511478
28420,"Kennewick-Richland, WA (Metro)",NA,NA,NA,NA,0.09105535353922532,0.07841378163986808
38820,"Port Angeles, WA (Micro)",NA,NA,NA,NA,0.10241006450461082,0.08798741219465235
44060,"Spokane-Spokane Valley, WA (Metro)",NA,NA,NA,NA,0.09745880792924057,0.08364783876787006
34580,"Mount Vernon-Anacortes, WA (Metro)",NA,NA,NA,NA,0.09884243161716312,0.08797457129967039
36830,"Othello, WA (Micro)",NA,NA,NA,NA,0.07272826482417796,0.06609399410978097
34060,"Morgantown, WV (Metro)",NA,NA,NA,NA,0.10078222463978226,0.08606749847100811
13220,"Beckley, WV (Metro)",NA,NA,NA,NA,0.09902074569336737,0.09062182221271066
21180,"Elkins, WV (Micro)",NA,NA,NA,NA,0.09231828204502347,0.08579584717984728
37620,"Parkersburg-Vienna, WV (Metro)",NA,NA,NA,NA,0.09815809866982173,0.08839004044450754
16620,"Charleston, WV (Metro)",NA,NA,NA,NA,0.09218566145927755,0.08150694701451129
21900,"Fairmont, WV (Micro)",NA,NA,NA,NA,0.09926259679407579,0.08779400796965295
17220,"Clarksburg, WV (Micro)",NA,NA,NA,NA,0.09701634766993021,0.08668465345846946
30880,"Logan, WV (Micro)",NA,NA,NA,NA,0.09607259353944231,0.08723638569872134
11540,"Appleton, WI (Metro)",NA,NA,NA,NA,0.09554719584792706,0.08158775745774423
33340,"Milwaukee-Waukesha-West Allis, WI (Metro)",NA,NA,NA,NA,0.09603886365484908,0.07977663416448567
31820,"Manitowoc, WI (Micro)",NA,NA,NA,NA,0.09054600584562407,0.08008861666835372
48140,"Wausau, WI (Metro)",NA,NA,NA,NA,0.08778514504144858,0.07736621016383637
44620,"Stevens Point, WI (Micro)",NA,NA,NA,NA,0.09276819958350127,0.07858950169457384
39540,"Racine, WI (Metro)",NA,NA,NA,NA,0.09550517920576386,0.08236861043223703
27500,"Janesville-Beloit, WI (Metro)",NA,NA,NA,NA,0.09336682729743302,0.0816546862384367
43100,"Sheboygan, WI (Metro)",NA,NA,NA,NA,0.09309915035573293,0.08069045311242089
48580,"Whitewater-Elkhorn, WI (Micro)",NA,NA,NA,NA,0.09994003142163728,0.08633227824819051
12660,"Baraboo, WI (Micro)",NA,NA,NA,NA,0.10320811689287913,0.08906986830098265
32860,"Menomonie, WI (Micro)",NA,NA,NA,NA,0.09111179712327368,0.08073695288103323
20740,"Eau Claire, WI (Metro)",NA,NA,NA,NA,0.09231557828577718,0.08057868148180158
22540,"Fond du Lac, WI (Metro)",NA,NA,NA,NA,0.09174037873189811,0.08089220106458206
38420,"Platteville, WI (Micro)",NA,NA,NA,NA,0.08500611399721568,0.0758506871515572
31540,"Madison, WI (Metro)",NA,NA,NA,NA,0.09497981377852217,0.07572012644139611
36780,"Oshkosh-Neenah, WI (Metro)",NA,NA,NA,NA,0.09568921555967974,0.08143185521706076
32980,"Merrill, WI (Micro)",NA,NA,NA,NA,0.08695361976359425,0.07721735323508329
48020,"Watertown-Fort Atkinson, WI (Micro)",NA,NA,NA,NA,0.09148695360075558,0.08110263219595679
24580,"Green Bay, WI (Metro)",NA,NA,NA,NA,0.09413961680890516,0.08113851576337469
13180,"Beaver Dam, WI (Micro)",NA,NA,NA,NA,0.08892274799126386,0.07952885134826758
49220,"Wisconsin Rapids-Marshfield, WI (Micro)",NA,NA,NA,NA,0.08817574593461777,0.07935728022198203
43020,"Shawano, WI (Micro)",NA,NA,NA,NA,0.08806326273796038,0.0796213563598153
40180,"Riverton, WY (Micro)",NA,NA,NA,NA,0.09826131468233747,0.08615999380889218
16940,"Cheyenne, WY (Metro)",NA,NA,NA,NA,0.09785553467637094,0.08185903889671399
43260,"Sheridan, WY (Micro)",NA,NA,NA,NA,0.10531873826462254,0.09297171130397743
21740,"Evanston, WY (Micro)",NA,NA,NA,NA,0.09448574801003426,0.08500948758189336
29660,"Laramie, WY (Micro)",NA,NA,NA,NA,0.09875533141143455,0.08211453659302637
23940,"Gillette, WY (Micro)",NA,NA,NA,NA,0.10143230622741171,0.0890809680468273
16220,"Casper, WY (Metro)",NA,NA,NA,NA,0.10496403671928373,0.09064821782663124
40540,"Rock Springs, WY (Micro)",NA,NA,NA,NA,0.10576919215712817,0.09156223856485143
