cbsa,cbsa_name,X000,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,max,tmax,total_workers_employed,worker_job_loss_rate
41940,"San Jose-Sunnyvale-Santa Clara, CA",77806,0,6.5,158.1,3015.6,4282.6,2402.6,6976.2,1747.4,2914.7,-130.1,446.9,5518.9,641.8,3496.2,5075.5,6330.1,6475.6,21023.4,6290.5,1134,275000,150,947987,0.08208
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",11244,-0.4,19.7,29.7,444.3,567,256,1154.3,143.6,300.3,-10.4,35.7,285.7,41,215.4,796.6,835.1,728.3,4085.5,1071.1,244.9,5000,150,113305,0.09923
42100,"Santa Cruz-Watsonville, CA",11103,-2.5,-0.3,31.5,432.7,543.4,324.5,1147.8,169,304.3,-11,31.6,356.1,67.9,263.7,990.5,895.1,1171.8,3111.4,1023.8,251.2,5000,150,116022,0.09569
42140,"Santa Fe, NM",5360,0,28.3,-0.6,363.9,96.4,32.8,129.5,93.6,315.9,117.4,23.2,375.8,27.8,80.1,159,415.4,443.5,2066,400.3,191.9,5000,150,59600,0.08994
42200,"Santa Maria-Santa Barbara, CA",17761,0,-7.5,58.6,584.8,807.1,444.9,1606,326.5,573.5,-13.2,58.2,509.4,96.2,409,1220.7,1389.7,1458.8,6510.5,1452.6,275.3,10000,200,178156,0.09969
42220,"Santa Rosa, CA",21710,-0.5,1.8,51.3,988.5,1684.9,541.9,2063.1,551.9,660.5,-33.4,84.5,586.6,128.6,528.1,1309.9,1856.9,2502.5,5872.6,1870.6,459.4,10000,150,219300,0.099
42300,"Sault Ste. Marie, MI",1722,1.9,6,2.7,32.9,97.7,25,87.5,29.7,12.9,4.7,9.8,15.4,0.9,51.5,260.3,147.6,280.5,449.7,47.3,158,500,100,13331,0.12917
42340,"Savannah, GA",7155,-1.4,-0.4,-8.3,171.6,670,135.8,-98.2,596.9,361.1,-41.8,206.2,300.9,71.3,269,26.7,549.1,540.3,3179.7,394,-167.8,5000,200,155057,0.04614
42380,"Sayre, PA",2206,3.4,127.6,11.4,110.8,255.2,81.8,207.1,138.5,33.7,8.2,0.8,58.6,22.2,57.5,99.9,313.5,61.5,491,113.7,9.1,500,100,26896,0.08201
42420,"Scottsbluff, NE",596,-0.1,-0.4,-2,17.2,11.8,-6.2,-4.8,15,7,10.4,0.3,5.5,2.3,74.7,65.9,23.2,63.6,245.1,22.6,45.4,250,100,18361,0.03248
42460,"Scottsboro, AL",782,-1.1,-0.5,-7.9,1.8,217.4,11.1,-24.5,-27.1,6.3,3.4,1,4.1,17.6,53.7,80.7,187.4,46.8,184.5,7.5,19.9,250,100,19944,0.03922
42540,"Scranton--Wilkes-Barre--Hazleton, PA",21648,2.2,85.9,101,892,1868.1,1008,2474.3,1188.1,378.3,73,37.7,764.9,179.4,1000,1115.9,2557.3,898.1,5621.5,1326.3,76,10000,100,247498,0.08747
42620,"Searcy, AR",811,0.3,23,-10,40.2,315.1,-18.5,-129.5,-67.6,6.7,7.3,11,10.8,-10.3,13.3,-135.4,317.9,51.9,342.3,14.6,28.1,500,100,28478,0.02848
42660,"Seattle-Tacoma-Bellevue, WA",133471,39.9,52.5,-5.5,6700.5,13383.9,2703.1,2176.8,6019.7,1977.1,575,-187,2367.7,1714.6,2830.5,12098.9,9395.6,20925.7,37654.1,11131.1,1917.3,275000,200,1798352,0.07422
42680,"Sebastian-Vero Beach, FL",3447,-0.3,0.6,2.5,139.2,116.2,64.4,180.5,72.6,99,-19.7,65.5,73.3,9.5,186.1,373.8,256.8,512.3,1097.6,221,-3.8,2000,150,55698,0.06189
42700,"Sebring, FL",1673,-0.4,-1.5,0.4,75.5,62.4,37.6,-22.6,35.2,7.8,-10.2,31.4,18.8,5,102.8,253.9,167.3,199.6,610.6,97.3,2.2,750,100,33917,0.04932
42740,"Sedalia, MO",812,0,0.8,0.5,-6.5,65.6,21.1,18.6,31.8,14.2,11.7,15.7,24.1,22.7,17.5,184.2,64.2,32.2,286.6,14.9,-7.8,500,100,19214,0.04226
42780,"Selinsgrove, PA",1343,2.3,6.9,6,83.3,187.7,60.7,162.4,57.9,16,4.4,1.1,43.2,15.4,15,81.5,154,36.9,331,70.5,7.3,500,100,17073,0.07868
42820,"Selma, AL",563,-3.6,-1,-3.6,1.1,83.4,-4.1,-22,-13.5,18.3,1.4,-3.2,0.4,15.6,59.5,57,144.8,36.6,160.1,17,19,250,100,14132,0.03987
42860,"Seneca, SC",1300,0.2,-0.6,-1,36.2,159.5,36.3,85.2,-10.5,-7.4,-12.4,7.6,23.5,1.8,84.2,18.1,130.4,111.9,618.4,-28.6,46.9,750,100,29511,0.04405
42900,"Seneca Falls, NY",1711,0.5,1.1,3.5,54.6,175.1,44,159.2,71,4.2,11.6,9.2,29.2,11.4,64.1,28.8,186.5,51.3,617.5,71.1,116.6,750,100,13318,0.12844
42940,"Sevierville, TN",3677,0.6,5,1.4,8,233.5,30.8,176.3,76.9,62,-11.5,2.3,38.6,0.9,216.2,-61.4,136,1073.9,1590.1,31.9,65.2,2000,150,43304,0.0849
42980,"Seymour, IN",1091,1.4,-0.1,-1.4,31.1,562.8,29.3,52.8,-1.3,21.4,5.6,8,-0.2,1.1,-11,106.1,130,0.7,83.6,35,35.6,750,150,21182,0.05149
43020,"Shawano, WI",1829,2.3,0.7,0.7,31.6,269.4,37,50.2,13.7,20.6,14.2,7.8,18.9,17.1,79.7,114.1,156.1,345,426.4,64.5,159.2,500,100,22504,0.08129
43060,"Shawnee, OK",1397,0.1,193.6,-0.2,88.1,207.4,26.7,0.1,32.3,-2.3,-14.9,6.7,85,14.1,21.3,366,86.3,196.4,23.4,10.6,56.3,500,100,26878,0.05197
43100,"Sheboygan, WI",4310,0,5.9,1.8,71.8,1013.3,127.9,108.7,35.9,37.1,42.9,20.5,49.7,44.5,319.2,233,365.6,268.5,1230.8,197.6,135.8,2000,100,59290,0.0727
43140,"Shelby, NC",2719,-0,-1.6,-1,84.9,774.3,56.3,15,64.1,28.9,3.8,30.8,33,13.1,17,292.5,279.2,174.2,858.2,42,-45.7,1000,100,41118,0.06613
43180,"Shelbyville, TN",989,0.3,3.1,1.3,5,483.5,24.2,-15.9,39,13.1,-5.9,0.7,19.3,0.6,106.2,-29.2,78.4,39.3,183.6,14.3,27.9,500,100,20472,0.04831
43220,"Shelton, WA",1807,5.7,0.6,-1,105.5,127.2,20.5,-43.2,48.5,12.6,7,1.1,11.4,7.5,0.1,166.3,128.3,492.6,477.8,122.4,115.9,500,100,22820,0.07918
43260,"Sheridan, WY",826,0.9,186.7,-2.6,-35.9,5.2,3.4,-97.7,26.3,15.1,26.9,9.9,-7.8,0,55.6,172.6,-0.4,-99.1,514.9,54.7,-2.6,750,150,13319,0.06203
43300,"Sherman-Denison, TX",3013,0.9,130.7,8.1,227.5,263.4,110.7,92.1,39.3,50.1,-38.1,28.6,17.8,41.5,95.3,336.6,354.1,321.5,787.5,112.8,32.5,1000,100,53813,0.05599
43320,"Show Low, AZ",918,0.1,-7.4,-18.1,61,21.4,6.4,-64.7,26.6,8.1,2.3,-4.2,4.3,8.6,68.2,-99.9,153.4,124.3,641.6,-16,2,750,100,25801,0.03558
43340,"Shreveport-Bossier City, LA",12254,15.5,963.3,15.5,1173.3,548.8,285.7,579.2,279.5,329,75.4,75.6,536.1,45.4,591.1,-610.2,2483.3,705.9,4086.3,211.7,-136.2,5000,100,172068,0.07122
43380,"Sidney, OH",1860,0.1,4.3,2.3,101.3,591.7,74.8,12,28,6.4,6.3,16.2,40,6.1,111.9,203.9,132.3,72.4,386.8,29.2,34.1,750,100,24491,0.07595
43420,"Sierra Vista-Douglas, AZ",1338,0,-21,-6.2,63.1,38.5,18,-50.5,40,13.4,5.4,-1.2,25,6.9,229.5,-126.5,225.5,229.4,725.6,-6.6,-70.1,750,100,37128,0.03605
43460,"Sikeston, MO",701,0.1,-0.6,0.5,-6.5,40.9,24.7,45.3,44,12.3,12.3,8.9,15.7,21.1,14.4,122.4,51.6,24.5,269.8,9.8,-10.7,500,100,16874,0.04151
43500,"Silver City, NM",765,0.1,189.7,-0.2,62.8,9.6,6,-7.7,9.2,10.5,14.2,7.1,14.5,10.1,16.7,32.4,86,22,240.8,27,14.4,250,100,9449,0.08096
43580,"Sioux City, IA-NE-SD",3354,0,6.4,-5.8,422.7,-178.4,19,-109.6,-26.1,50.5,62.1,10.5,34.2,29.5,191.8,249.1,464.6,336.7,1447.9,245.7,103.4,2000,100,86338,0.03885
43620,"Sioux Falls, SD",5732,0,-8.6,3.2,-592.2,343.7,279.5,500.2,421.1,82.6,50.8,-38.2,47,19.3,-126.3,1084.2,1034.8,299.6,1681.2,488.9,160.9,2000,100,139855,0.04098
43660,"Snyder, TX",528,0.1,251,1.5,25,13.6,13.9,-2.3,3.8,1.8,-2.3,2.8,0.8,2.4,9.1,48,28.6,15.6,85.9,20.3,8,500,100,6533,0.0808
43700,"Somerset, KY",1367,0.7,5.2,6.5,8.3,190.7,40.6,72.1,72.7,12.2,45.8,6,61.1,77.8,174.9,24.6,245.9,10.4,198.3,19.4,93.8,250,100,22861,0.05978
43740,"Somerset, PA",2817,0.7,76.3,13.7,168.7,225.5,134.4,318.5,142.2,26.7,8.8,3.6,93.8,13.3,54.5,120.1,351.9,91.6,787.4,170.5,14.5,1000,100,31603,0.08914
43760,"Sonora, CA",2704,-0.9,-2.8,11.5,102.9,93.2,44.5,217.7,42,28.7,-2.4,9.1,44.5,7.4,53.2,148.1,181.7,607,838.5,164.6,115.2,1000,150,25089,0.10777
43780,"South Bend-Mishawaka, IN-MI",8395,0.7,1.6,6.1,249.3,2495.7,292.9,513.3,24.9,129.1,46.9,99.2,45.5,20.6,101.7,1526.2,1015.4,84,1189.7,372.2,180.1,5000,100,149288,0.05623
43900,"Spartanburg, SC",6193,1,-2.7,18.2,187.9,801.5,375.6,460.4,-307.7,-10.2,-73.8,78.9,147.1,21.5,561.4,99.3,589.9,366.1,2846.2,-125.1,157.8,5000,100,142992,0.04331
43940,"Spearfish, SD",658,-0.2,-4,0.3,-56.2,21,9.2,43.7,18.9,3.6,0.4,-0.7,3.8,0.4,-13.9,123.4,79.4,47.9,335.5,34.8,10.4,500,100,11426,0.05755
43980,"Spencer, IA",317,0,0.5,-3.2,47,19.6,-0.5,-13.4,-2.1,0.5,4.8,0.1,3.4,2.4,4.6,16.4,60.3,25.2,121.3,20.4,10.1,250,100,8074,0.03931
44020,"Spirit Lake, IA",384,0,1.3,-1.5,46.8,25.9,-0.4,-13,-1.6,0.3,5.9,0.2,4.3,1.8,7.3,16.4,49.7,41.8,170,19.2,9.6,250,100,8241,0.0466
44060,"Spokane-Spokane Valley, WA",16695,12.6,26.9,-0.9,755.3,1307.4,334.7,-78.7,378.3,308.9,126.8,-18.5,167.1,197.7,76,1739,1765.2,2582.9,5554.3,1123.7,336,10000,100,233708,0.07143
44100,"Springfield, IL",6830,0,28.8,6.8,227.6,141.1,151.7,417.2,159.5,62.2,2.9,91.7,216.2,55.4,307.7,322.4,813.4,404,1987.5,312.3,1121.6,2000,100,97696,0.06991
44140,"Springfield, MA",35109,21.5,21.4,149.5,1498.2,1422.6,1327.4,2419.6,2034.7,155.3,145.3,184.5,348.4,244.8,806.5,4203.2,5529,2787.8,8543.9,2702,563.5,10000,150,286982,0.12234
44180,"Springfield, MO",10127,0.5,1.2,1,-77.2,323.8,355.3,764.7,316.6,247.7,219.3,166.1,297.4,528.3,686.4,1921,469.5,524.1,3274.5,151.8,-45,5000,100,192437,0.05262
44220,"Springfield, OH",4491,0,11.6,4.9,144.4,782,145.7,95.8,135.1,14.3,24.8,71.4,119.8,35.1,308.8,587.9,416.6,218.6,1178.1,84,111.6,2000,100,57114,0.07862
44260,"Starkville, MS",630,1.1,12.9,-1.5,34.1,74.2,10,-38.9,13.8,22.8,10.9,-4.3,-3.9,0,-63.2,277.4,143.9,64.1,75.8,1.4,-0.8,500,100,17953,0.03509
44300,"State College, PA",4923,1.6,29.9,18.2,199.8,189.2,115.6,636.6,251.1,149.7,7.7,2.3,208.7,36.6,152.1,719.1,446.4,195.2,1277.8,265.3,20.2,2000,100,54670,0.09005
44340,"Statesboro, GA",855,-1.4,0.3,-3.6,33.4,141,14.4,-49.9,44.5,41.2,-5.6,32.4,42.5,7.7,27,4.6,96,48.4,356.6,38.5,-13.4,500,100,26354,0.03243
44420,"Staunton-Waynesboro, VA",3508,2.2,-0.2,4.4,-88.4,449.3,91,192.9,24.3,1,26.3,72.9,30.6,28.4,178.2,110.1,723.4,344.9,1040.1,163.5,113.4,2000,100,57290,0.06123
44460,"Steamboat Springs, CO",1215,0,23.5,1.9,38.2,0.1,18.2,6.8,45.7,2,-3.2,51.9,-2.7,1.7,1,-4.2,72,348,469.2,81.1,63.4,500,150,12861,0.09445
44500,"Stephenville, TX",1042,0,77.7,1.9,82.1,79.6,31,47.3,10,13.9,-6.6,8.6,1.2,8.6,23.6,160.5,110.5,61.6,280.5,42.5,7.7,500,100,17140,0.0608
44540,"Sterling, CO",459,0,33.9,1.3,17.3,-17.7,13.7,-2.6,33,-2.2,-2.6,10.5,-2.9,2.8,1.6,-5.2,69.6,18.7,170.1,22.6,97.4,250,100,9091,0.05051
44580,"Sterling, IL",1612,0,7.3,0.3,84.5,235.9,38,33.1,21.4,19.5,2.7,16.4,39.7,12.6,51.1,93.2,222.6,90.4,499.6,54.5,89.2,500,100,26550,0.06072
44620,"Stevens Point, WI",2364,2.1,2.2,1.5,38.5,217.9,48.6,96.7,-32.2,52.1,56.3,13.3,40.5,26.4,151.3,198.5,216.8,129.7,815.5,151.9,136.3,1000,100,34585,0.06835
44660,"Stillwater, OK",1930,0.5,201.3,1.3,115.7,191.6,26.7,-48,44.1,3.7,-16.4,13.4,102.5,18.1,45,916.8,71.4,166.3,34.6,15.4,26.4,1000,200,32702,0.05902
44700,"Stockton-Lodi, CA",24105,-1.7,-8.8,73.3,1263.2,1773.4,1113.1,2260,675,500.6,-30,110.9,565,159.5,889.1,1605.7,2270,1723.6,6551.9,1805,806.7,10000,250,288874,0.08345
44740,"Storm Lake, IA",205,0,0.3,-0.4,31.7,-37.1,-1.3,-20.7,1.5,-0.9,5.5,0.4,3.7,0.8,2.5,20.8,43.5,12.1,115.6,17.3,9.4,250,100,8986,0.02277
44780,"Sturgis, MI",3297,6,0.9,2.8,53.7,1190.6,76.4,105.3,50.3,22.6,7.4,34.5,41.1,6.7,178.5,382,214.4,96.8,686.3,91.4,49.2,2000,150,28651,0.11507
44860,"Sulphur Springs, TX",721,0.2,36,2.5,54.7,51.6,54.9,14.9,1.1,6,-5.8,8.1,3.5,3.8,17,100,100,41.9,195.4,27.5,7.8,250,100,13893,0.05191
44900,"Summerville, GA",361,-0.3,-0.2,-0.7,9.6,193.7,7.7,-28.9,9.9,7.9,-2.4,6,15.6,3.5,5.5,0.3,26.8,15.3,85.4,9.1,-2.5,250,100,9666,0.03739
44920,"Summit Park, UT",1904,0,6.1,-3.7,-57.3,-12.5,2,-59.6,89.4,24.3,-29.6,-9.4,-7.5,13.4,25.8,341,42.8,943.5,602.3,2.1,-9.4,1000,150,21853,0.08711
44940,"Sumter, SC",1446,0.3,-1.2,1.9,44.8,87.8,46.5,48.4,-44.5,4.2,-20.3,14.4,28.3,4.3,167.3,18.3,220.5,75,793.9,-24.7,-19.4,1000,100,38746,0.03732
44980,"Sunbury, PA",3117,3.2,32.5,19.9,158.3,392.7,134.3,281.9,198.5,32.9,9.7,7,76.4,53.1,72.5,171.6,386.1,133.1,723.5,212.5,17,750,100,39710,0.07849
45000,"Susanville, CA",666,-0.8,-0.1,4.9,18.1,11.9,13.7,50.5,6,22,-0.6,1.3,7.7,1.2,8.9,43.7,54.1,30.3,218.6,52.1,123,250,100,7587,0.08783
45020,"Sweetwater, TX",410,0.1,74.9,1.3,27.2,39.3,10.3,-2.3,4,1.6,-2.1,2.3,0.8,1.9,8.6,39.2,45.4,33.1,101.6,16,6.7,250,100,6584,0.06223
45060,"Syracuse, NY",37364,5.5,25.4,248.4,1531.4,2422.7,1658.3,3198,2173.7,71.8,431.1,350.8,1308.4,383,2406.1,494.6,4153.3,2018.6,10894.8,2195.5,1392.7,275000,200,289977,0.12885
45140,"Tahlequah, OK",790,0,26.2,1.2,56.3,75.3,17.4,-41.7,16.8,-8.4,-8.2,10.9,25.3,10.8,24.7,298.3,48.6,164.8,34.4,7.8,29.5,500,100,17135,0.0461
45180,"Talladega-Sylacauga, AL",1576,-5,-40.5,-12.9,4,388.9,14.7,-187.2,-46.2,30,7.2,12.2,11.4,51.4,231.2,142.6,403.8,150.4,373.1,11.4,35.3,500,100,38323,0.04112
45220,"Tallahassee, FL",8253,-2.1,-2.5,1.1,228.5,210,148,373.9,146.9,107.2,-66.9,129.7,242.1,10.4,545.9,1750.7,500.4,391.5,3020,520.2,-2.4,5000,100,156596,0.0527
45300,"Tampa-St. Petersburg-Clearwater, FL",76040,-0.8,0.5,9.4,2387.6,2842,1841.6,4089.3,2222.8,1083.9,-1157.9,1785.8,2426.2,668.1,7516,9043.5,3629.6,6669.4,27295,4007.2,-318.9,275000,100,1293141,0.0588
45340,"Taos, NM",885,0.5,16.4,2,72.5,13.3,7.6,-13.9,11.9,13.8,14.3,4.9,18,1.6,5.5,26.7,85.4,125.8,418.8,37.2,23,500,150,9674,0.0915
45380,"Taylorville, IL",928,0,9.9,1.5,53.8,65.4,16.6,34.5,15.8,10.1,1.7,12.2,25.9,6.3,28.6,46.2,142.4,54.1,285.8,36.2,80.4,500,100,15276,0.06072
45460,"Terre Haute, IN",2893,0.5,18.8,0.1,119.3,830.5,69.8,145.4,-1.3,118.4,26.5,33.1,-0.7,3.8,-25.1,476.3,439.5,-6.9,365.1,144.3,135.6,1000,100,66333,0.04361
45500,"Texarkana, TX-AR",2592,14.6,71.1,1.6,162.6,254.3,70.6,18.5,-17.1,21.4,-11,28.5,9.7,25.4,121.1,159.3,521.1,104.1,880.4,96.4,59.6,1000,100,56081,0.04622
45520,"The Dalles, OR",918,2.5,0.1,0.7,39,92.2,13.9,47,13.7,8.8,3.3,7.9,14.8,6.7,13.8,109.4,60,72.7,354,31.6,26,500,100,11857,0.07745
45540,"The Villages, FL",1458,-0.2,-0.7,1,72.2,39.9,32.6,95.9,34.4,19.2,-9.8,28.1,23.9,0.9,97.5,131.4,73.6,282.7,492.6,47.5,-4.4,500,150,23986,0.0608
45580,"Thomaston, GA",370,-0.4,-0.6,-1.1,15.5,78.6,7.8,-40.3,35.3,11.9,-3.9,9.4,15.3,9.9,13.2,1.6,44.9,23.6,125.7,22,0.8,250,100,11339,0.03259
45620,"Thomasville, GA",458,-0.2,-8.7,-0.7,13.4,59,16.7,-56.5,14.1,17,-5.7,14.4,24.4,3.9,14.9,1.2,79.5,37.8,190.7,45.3,-2.9,250,100,18259,0.02507
45660,"Tiffin, OH",2044,0,9,3.4,98.9,512.4,41.6,67.5,61,1.6,8.1,19.6,33.5,10.2,93,284.1,168,85.8,479.4,35.1,31.8,750,100,25931,0.07883
45700,"Tifton, GA",457,-1.1,0.9,-1,13.4,47.8,17.5,-57,27.8,15.3,-3.7,14.4,18.5,5.8,10.1,6.8,68.4,24.1,233.3,16.9,-0.8,250,100,15244,0.02999
45740,"Toccoa, GA",373,-0.1,-1.1,-0.4,11.9,103,11.4,-46.7,5.5,13.4,-2.7,8.4,13.8,13.5,7.2,-0.9,55.6,36.3,131.9,12.5,0.9,250,100,11326,0.03297
45780,"Toledo, OH",22422,0.5,30.4,33.1,916.3,3006.2,680,552.8,488.2,137.7,74.1,364.5,697.8,200.4,1794.1,2878,2062.1,1641,5875.2,526.7,462.8,10000,100,271200,0.08268
45820,"Topeka, KS",4578,0,26.7,-17.2,412.7,384.6,39,52.4,-34.6,81.5,115.5,70,161.1,32.9,72.7,662.8,641,104.6,1215.8,215.7,341,2000,100,107002,0.04279
45860,"Torrington, CT",7938,-0.4,-2.3,16.9,261.8,443,264.4,903.6,184.1,128.9,111.3,103.9,224.8,78,215.2,862.1,1272.5,536.9,1548.1,523.7,261.3,2000,100,95007,0.08355
45900,"Traverse City, MI",8167,3,101.1,7.8,217.6,631.7,146.1,512.2,115.4,90.1,21.7,72.9,156.4,9.3,338.4,1110.1,837.7,346.1,3017.5,308.8,123.1,5000,250,63497,0.12862
45940,"Trenton, NJ",18668,0,5.6,16.7,555.2,311.3,516.7,1103.4,898.9,118.2,248.5,282.9,1098.9,264.3,1066,2858.6,2662.2,1614,3420.2,827,799.4,5000,100,170923,0.10922
45980,"Troy, AL",407,-1.2,0.5,-2.4,0.8,51.4,5,-52.3,-32.9,14.3,0.9,-3.3,4,17.2,46.2,57.7,108.2,23.2,165.1,5.9,-0.9,250,100,12952,0.03146
46020,"Truckee-Grass Valley, CA",3932,0,3.3,24,190.4,116.9,62.8,314,72.3,100.1,-3.6,9.7,88,10.5,53.5,273.5,282.5,621.2,1238.1,361,113.5,2000,200,36282,0.10837
46060,"Tucson, AZ",16786,0,-90.5,-66.6,612.6,674.6,66.9,283.5,486.2,474.8,38.9,-35.5,225.8,132.3,2688.5,-897.7,2330.6,3122,6953.9,59.2,-273.6,10000,200,374082,0.04487
46100,"Tullahoma-Manchester, TN",2043,2,3.5,1.4,7.1,984.7,37.8,-36.6,60.4,24.5,-8.4,10.8,62,1,199.5,-87.4,189.2,72.4,445.6,21.1,52.4,1000,100,42068,0.04856
46140,"Tulsa, OK",22817,0.4,1660.8,-4.4,1699.1,3973.6,614.9,-145.2,1510.9,-178.3,-309.4,350.1,1708.3,425.3,1432.3,4886.7,1036.9,2856.2,809.4,252.6,237.3,5000,100,429602,0.05311
46180,"Tupelo, MS",1964,1.4,4.9,-7.6,129.5,814.2,50.8,-112.1,59.2,73.3,64,1.4,-4.2,9.4,-202.3,284.3,412.8,162.7,172.2,7.2,43.5,1000,100,60408,0.03252
46220,"Tuscaloosa, AL",4421,-17.8,-45.5,-11.1,9.8,585.1,13.5,-132.8,-111.5,91.9,16.3,-29.1,42.9,104.4,616.7,506,976.5,351.7,1300.3,76.6,77.2,2000,100,96045,0.04603
46300,"Twin Falls, ID",638,-0.4,-0.9,-8.8,3.3,-92.5,-23.5,-161,-14.8,58,-47.3,-44.1,26.8,-0.5,-56.1,496.6,75.2,113.8,243.9,77.9,-6.9,500,100,47162,0.01354
46340,"Tyler, TX",5317,7.4,537.7,12.4,350.8,299.7,220.4,352.6,37.2,58.5,-44.7,44.7,38.8,67.1,188.9,539.1,794.5,322.1,1212.6,253.5,23.5,2000,100,90604,0.05868
46380,"Ukiah, CA",3097,-2.6,6.6,10.5,101.6,178.4,75.6,239.4,11.9,42.4,-0.8,9.1,43.9,0,20.7,203.3,352.1,333.9,1149.5,197.3,124.6,2000,150,31892,0.09712
46460,"Union City, TN-KY",603,0.5,1.7,0.5,2.4,213.7,26,-21.5,15.5,13.6,1.3,4.5,12.8,5.4,52,-21.4,78.9,39.6,133.3,7.6,36.5,250,100,14292,0.04218
46500,"Urbana, OH",1338,0.1,2.1,1.3,43.6,368.2,35,20.9,41.8,3.6,6.3,18.1,30,7.5,99.7,175.1,101.6,71.3,260.2,16.9,34.9,500,100,16919,0.07908
46520,"Urban Honolulu, HI",68362,0,-7.4,454.1,14.2,1937.7,1942.7,3465.7,8503.7,1087.8,64.7,967.5,-59.8,425,6124,2185.7,581.1,2771.8,35554.6,2382.9,-34,275000,650,374498,0.18254
46540,"Utica-Rome, NY",15864,7.9,12.2,52.9,491.4,1272.7,548.3,1189.7,1013.4,0.4,241.8,92.1,379.5,107.5,695.8,215.3,2276.2,661.9,5027.6,793.2,784.1,10000,200,127262,0.12466000000000001
46620,"Uvalde, TX",655,0.1,82.2,1.3,41.7,26.1,17.3,28.1,8.6,15.8,-3.1,4.8,0.9,7.2,18.6,73,99.9,23.4,191.3,21.9,-4.4,250,100,10814,0.06054
46660,"Valdosta, GA",1823,-3.9,-3.4,-0.7,47.4,165.9,16.8,-151.9,93.8,222.4,-10.8,73.8,69.6,19.6,87.3,-4.9,263.6,188.4,779.4,65.9,-95.6,1000,100,51192,0.03561
46700,"Vallejo-Fairfield, CA",17799,0,-0.6,54.3,928.4,1080.5,496.7,1738.7,764.9,344,-21.7,76.9,418.8,127.4,672.8,1099.3,1730.6,1611.8,4920,1342.3,413.7,5000,100,196163,0.09073
46740,"Valley, AL",639,-7.1,-2.3,-4.7,1.3,192.2,2.8,-53.2,-0.1,14.1,1.7,-1.9,2.8,14.7,99,44.4,122.5,34.3,154.8,8.5,15.4,250,100,14909,0.04286
46780,"Van Wert, OH",1129,0.7,2.3,1.4,52.4,302.1,34.1,24.1,35.8,2.2,6.3,11.9,18.1,3.2,56.2,130.2,104.7,52.1,253.1,16.3,22,500,100,14684,0.07691
46820,"Vermillion, SD",308,0,-0.6,0.2,-14.5,16.5,5.8,9.7,18,3.7,0.8,-0.4,0.3,0.3,-4.3,129.3,32.1,5.6,84.1,8.1,13.2,250,100,5462,0.0564
46860,"Vernal, UT",723,0,229.4,-8.4,-44.1,1.5,-5.2,-100,63.5,-4.2,-11.1,-0.9,0.5,2.5,12.2,227.7,27.5,100.9,250.8,-7.1,-12.7,500,100,14313,0.0505
46900,"Vernon, TX",359,0,33.5,3.3,16.7,33.1,7.2,15.7,5.9,3.9,-2.3,3.8,0,3.2,6.2,47.4,62.9,18.8,81.1,14.3,4.4,100,100,6391,0.05619
46980,"Vicksburg, MS",702,2.2,14.5,-10.7,57,25.6,8.3,-23.1,34.9,14.6,19.6,-7.2,-7.1,2.1,-74.5,113.6,195,158.8,150.4,-1.5,29.8,250,100,20947,0.03353
47020,"Victoria, TX",2749,0.1,515.2,5.9,261.3,94,94.4,130.2,30.2,33.8,-13.9,29.2,9.5,30.4,76.2,248.7,285.2,116.9,668.3,106.3,26.9,750,100,42331,0.06493
47080,"Vidalia, GA",256,-2.6,0.8,-10.6,12.9,39.4,16,-71.5,17.3,5.9,-2.6,7.5,15.3,3.6,6.8,3,60.2,17.2,121.5,15.8,-0.3,250,100,12258,0.02086
47180,"Vincennes, IN",730,0.3,17.9,-1.9,26.8,202.8,25.8,36.6,1.1,18,5.3,9.3,0.1,0.9,-9.9,90.9,159.1,-2.1,83.4,33.7,31.7,250,100,16311,0.04474
47220,"Vineland-Bridgeton, NJ",6534,0,-7.9,11.6,364.6,451.5,207,329,378.9,24.1,34.9,65.2,132.1,37.2,260.7,861.7,1101.7,433.1,1301.8,263.1,283,2000,100,62983,0.10373
47240,"Vineyard Haven, MA",954,0,0.2,4.3,92.2,11.4,18.8,79.7,67.6,6.8,3.8,4.9,10.6,0,15.5,73.7,87.4,116.6,248.3,89,23.5,250,100,6863,0.13903
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",48646,2.8,7.3,62.8,-851.5,2488.6,752.1,3136.4,874.3,397.8,497.3,1247.2,1111.4,326.6,5042.2,1870.9,8285.4,7065.1,14593.5,1714.2,22.1,275000,150,717364,0.06781
47300,"Visalia-Porterville, CA",11940,-0.7,2,40.1,455.7,1001.1,434.5,1129.4,240.6,155.7,-12.6,56.1,154,51.6,549.3,1050.9,1245.3,771.2,3312.2,720.8,583.2,5000,200,163517,0.07302
47340,"Wabash, IN",606,0,0.2,-0.1,24.2,276.9,22.9,8.6,-0.2,14.9,5.4,6.6,-0.9,1.2,-11.6,84.8,77,4.8,46,24,21.8,500,100,13836,0.04383
47380,"Waco, TX",6446,0,157.4,12.7,504.4,480.8,233.4,389.3,114.7,59,-65.2,90.2,50.9,64.7,368.4,772.5,809.5,387.4,1667.7,284.7,63.3,2000,100,113623,0.05673
